Human_classifier_polarity,label,Metacritic_polarity,review
0,regular,0," 'Babel' has four compelling stories that might indeed make four interesting films. Unfortunately, even though the narrative holding them together is more clearly defined than in his last two features, the interconnections between these four stories make each of them feel a bit like tangents instead of revelations. The cast is superb and the film is fascinating and emotionally arresting throughout, but the ending doesn't really bring these four seemingly disparate stories together as one might expect, and, as a result, the film as a whole is slightly unsatisfying. Nonetheless, 'Babel' has much to offer the patient, perceptive viewer and is most certainly worth watching! As a note, 2006 was a great year for Spanish directors. 'Volver,' 'Pan's Labrynth, 'Children of Men,' and, of course, 'Babel' are all great examples of the talent and artistry that reside outside of Hollywood."
0,regular,0,"No doubt about it, it's the best of the Rocky movies. It's cheesy as hell, but I don't care. What matters is the fun, and enjoyment. The first Rocky was great, but IV was a lot more entertaining."
1,regular,1," This was the worst movie ever. But unfortunately, it was not so badd it was good. It was just bad."
1,regular,1," Don't believe the critics (75? Really?) this film is a stinker. Ben Stiller trying so hard to act, and you never forget for a minute it's him. Loathsome characters, unfunny dialog, a really jaundiced look at Los Angeles which I'm sure many people who don't live here will think is true. It's not. It's a tiny little slice of a microcosm of horrible narcissists who hang out with people like Jennifer Jason Leigh and make this world a slightly more depressing place. Don't subject yourself to this film."
0,regular,0,"Considering how low a budget this film had, it was really surprising just how far they stretched it. This is perhaps the only Resident evil (non-animated) movie that I liked. I really like that they decided not to just remake the story from the games and make an original character with her own story. I really like Alice and Milla does a great job playing her. Rodriguez also does a good job but she more or less just plays the same character that she always plays. The rest of the cast were just forgettable. As to the movie as a whole, it was a decent horror that did have some chills and did a good job capturing the tone of the games, or at least the first two games. Overall: An enjoyable movie that is perhaps one of the better video game movie adaptations."
0,regular,0,"Great and memorable. A movie made with so much passion, even though towards the end it sort of slows down. Finding Dory is a joke in comparison."
0,regular,0," First saw this live at The Musicbox in Chicago and the crowd was loving it. It was a ""back by demand"" repeat showing, and some of the crowd was in costume and starting to play along Rocky Horor style. It was a great time and a fun, fun movie. Watch this with a huge group of like minded friends and have fun with it."
0,regular,0,Star Trek is a surprisingly good reboot with a great cast and performances I really loved the development the characters got while also delivering some great action sequences Star Trek is a clear example of when the person who loves the material makes a re- imagining it turns out fantastically my only flaws with the film is that there was one plot hole and that the Leonard Nemoy cameo felt forced other than that its a great movie8.5/10
0,regular,0,"""Hacksaw Ridge"" was a great film, history, epic scenes, cinematography, special effects, and above all the magnificent performance of Andrew Garfield, make this, one of the most select war films in the cinema, of course The return of Mel Gibson was fruitful."
1,regular,1,"One of the most depressing movies ever made. And surely one of the worst. I would rank it 2nd worst ever after Tree of Life which is simply untoppable. Non exisiting story, endless pointless scenes and pseudo-philosophical, yawn inducing dialogue rivalling even Matrix III. I find it hard to fathom that this trainwreck was directed by the same man who brought us Blade Runner, Alien, Gladiator and Thelma &amp; Louise. Ridley, you should be ashamed of yourself. PS.: Brad Pitt seems to become the ultimate seal of approval for crap movies: Benjamin Button, Babel, World War Z, Tree of Life and now this abomination. Next time I see his name on a DVD I'm gonna avoid it like the plague ..."
1,regular,1,"Pure marketing driven movie making, with little actual development, just abrupt plot changes.  Everything that was built-up in the first movie, is easily discarded by a highschool plot that wants to be more Michael Bay than the man himself.  Apparently ending with a 45 cinematic scene is enough to appease those whom are easily entertained, so they forget all the plot holes and abrupt conclusions for significant characters.  The rest of us are left wondering why this movie was necessary at all, given how little actual development occurred during the first hour and 45 minutes.  Rey suddenly becomes a sword master before Luke begins training.  The master himself, the very embodiment of forgiveness (especially for a family member) is turned into a homicidal, alien nipple sucking (for laughs apparently) imitation of what he is supposed to be.Edit - to all those claiming any view but your own must be due to trolls, you should look in the mirror and see what you have become.  Also, for those blaming the writers, the only writer is Rian Johnson (the director).  You can add a little for JJ Abrams as the Exec. Producer as well, since he should have been paying some attention to what was going on."
0,regular,0,"A solid prequel to the classic that is 'The Wizard of Oz', and while it might make you think twice about the original (similar to what Wicked did for me) it's certainly for the good. Heavy on CGI, perhaps, but that seems to be the way films are going these days. The actors all played their roles perfectly and I particularly liked Finley &amp; China Girl. It's also a great storyline that really picks up towards the end with a great ending. Overall a film I thoroughly enjoyed "
0,regular,0,i'm not coming back..ColossalThe amusement doesn't wear off as Nacho won't let it for he too is aware of its tricky concept where Colossal takes its time to digest in and when it does its edgy characters won't let you off the seat.
1,regular,1,"DO NOT WASTE YOUR MONEY ON THIS HORRIBLE MOVIE!  This is positively the worst movie I have seen in years.  They have tried to cover this up and won't let you write a review on google or yahoo.  Go and try.  This movie was so horrible, people were walking out of the theater about 45 minutes into it.  I almost walked out, but was hopeful there would be this huge turn of events,  but it never happened.  Holly-weird has gotten even weirder (bad grammar, I know).  I wouldn't even take the time to rent this when it comes out.  Positively THE WORST MOVIE in a long time."
0,regular,0,"Funny movie; i'll have to admit this is no oscar material, but i got lots of laughs and great moments. Thanks to Sony for distribute it online. this was a great idea."
0,regular,0,"If you love Quentin Tarantino, you love Django Unchained. Yes, it's bloody at some points. Yes, the language can be offensive. However, everything about this movie is the definition of ""cool"". This movie was also casted perfectly. I loved everyone in this movie. The single problem I had with the film was when Tarantino went a little over the top with the humor. Imagine watching a classic western, and then out of nowhere comes blasting rap music for your hero... little things like that were a little bit too absurd for me. Overall an amazing film."
0,regular,0," Stop reading the reviews and go watch the movie! Great, great film."
0,regular,0," Saw this at a screening, not expecting to like it and it was great. Tense, well-acted, and very thought provoking. Really enjoyed it."
0,regular,0," Both my wife and I saw the movie this afternoon and loved it. For story condensation they did have them appear to be talking to each other across two years, but use your imagination. Don't you suppose they got the letters in the mail box and used that ""trick"" to keep from showing multiple in and out of the letterbox? Go along with the story. It's romantic, mixed with a little sci-fi, and one hell of a lot better than most flics out there."
0,regular,0,THE FIGHTER: LIFE-AFFIRMINGGIVE IT A TRY IF... You are not ashamed of crying and laughing at the same time.STEER CLEAR IF... You donâ
0,regular,0,"Mystery/Thriller not a Horror film. Wrong genre is being given. Complex and perfectly crafted. Everything about this film exudes quality - the acting, production design, editing, pacing, sound and story. To be both complicated and high quality is tough and the director pulled it off. Satisfying ending. Go see this movie is you like a perfect Mystery/Thriller. Highly recommended."
0,regular,0,"Heading into A Ghost Story, one cannot be blamed for assuming it is an examination of grief. With a young husband (Casey Affleck) dying early on and wife (Rooney Mara) mourning his loss, eating pie, and trying to move on without him, it is easy to see how the film is about grief. Yet, in equal measure, it is a film about memory, time, purpose, music, stories, and every little detail that makes life so eternal, so essential, and universal. It is a film about grief shown through the lens of an unexpected protagonist - the ghost under a sheet - who traverses time, space, people, and location. Powerful, poignant, and silently accomplished, A Ghost Story is a rousing return to form for director David Lowery after working for Disney last year. In this low-key, gorgeous, and powerful film, Lowery re-establishes himself as the heir apparent to Terrence Malick's cinematic poetry throne.Silently sewing together images, Lowery's camera frequently finds stunning images. From the very beginning, shots of Affleck's ghost walking through open fields to get back home with the sun peaking over the horizon, the ghost lurking in the background with Mara in the foreground, or the shot of light pouring in as the home is destroyed, A Ghost Story is a film with stunning visuals. This was very much the case with Lowery's prior effort Ain't Them Bodies Saints - which also starred Affleck and Mara - and it is nice to see him return to this gorgeous style. However, compared to that film, Lowery is much less reliant on the beauty of the outdoors to create stunning imagery in A Ghost Story. Rather, he now relies upon drab gray and brown interiors, dark shadows, and a largely gloomy home that is fashioned as a prison cell for this ghost for the rest of eternity until he finds what he has been looking for all this time. Dark, ominous, and spooky, this locale is one that would work for a horror film, but rather, Lowery uses it as a place for existential horror. This ghost is doomed to stay here until he can get the note left behind by Mara that he wants to retrieve, yet he is unable to break through the painted wall to reach the note. Trapped, lonely, and solemn, the ghost's existence is one of little joy, pain (especially when Mara tries to move on), and anger at how he has been so easily forgotten.However, what is perhaps most interesting is how the aspect ratio communicates so much. Lowery himself has stated it was to make the film more claustrophobic to show how trapped the ghost is in this home, but that is just scratching the surface. With a squareish frame and rounded edges with drab colors, the film often looks like an old photograph. This is particularly pertinent due to the film's thoughts regarding memories and the little pieces of ourselves that we leave behind. Being remembered, our memories, and our brief time on Earth after which we are forgotten forever, are all constantly on the mind of A Ghost Story throughout. Mara leaving little notes of things she likes in houses she moves from, the quiet mourning of her husband, and a party guest speaking about memory and Beethoven, all exemplify this element of the film. Yet, what is abundantly clear in A Ghost Story is that time does not matter. It will advance, things will be left behind, people die, and people move on to other places. In the end, the only thing that does matter are the little pieces of ourselves we leave in the hearts and souls of those we touch. As Affleck silently lingers in the background with Mara eating a piece of pie, this fact is felt. She does not need to say anything, nor does he. Both miss one another and it is not because they existed, were in that home, or were even because they were married. Rather, it is because they both touched one another's lives and, now, circumstance and a freak accident have taken them apart from one another. Instead of holding one another, they now are left wallow in the solitude and thickness of the air in the home as they try to soothe the hole in their hearts.With a minimal script that often amounts to a character standing stationary for a period of time to the ambitious time traveling finale, A Ghost Story is a film that is nearly impossible to not compare to the work of Malick. Yet, it is not just in the style and ambition that Lowery manages to capture the feeling of Malick's best works, but also in the feelings they emote. The best Malick films, such as The Tree of Life, are ambitious and show life from the very beginning to the present day with a silent, melodic, and poetic flow to the proceedings. A Ghost Story is very much the same way. Instead of being a typical narrative film, A Ghost Story is often best described as visual poetry. Through small suggestions, such as what is on the paper (it is the quote from the book that Affleck knocks off the shelf and Mara reads for sure), or through this gorgeous mosaic of images that, on their own, often communicate every emotion and purpose perfectly, Lowery"
1,regular,1,Is it watchable? No. Plot: Super-duper idiot steps on loose boulder wedged between canyon. Falls down. Nothing happens for 1.5 hours apart from him doing stupid stuff like drinking all his water instantly. Looks at knife. Knife is blunt. Checks again 1 second later. Is sharp as can be. Cuts arm off (takes suprisingly long.). Puts wound in bag which he urinated in. Runs off. Helicopter spawns out of nowhere to whisk him off. The end! Review: it sucks badly.
0,regular,0," Good stuff, but the PG-13 rating does take away from some of the McClane-isims. Other than that, visually awesome, great action sequences, and plenty of cool baddy deaths. I hope they make a 5th film and I hope it is R. It is just weird not to see the blood splatters reminicent of the original trilogy. Like in DH when John is crawling under the table, Takagi's brains, and of course DH2 has some of the most bloody deaths ie: Robert Patrick through the vent grate, and In DH3 we have the elevator splatter. Anyway, I could talk about men's fashion and industrialization all day but I'm afraid work must intrude. Go see this film., and hope they make another two!"
0,regular,0,"Watching this movie because of Sean Bean and director I must confess liking it a lot. Funny jokes, good acting (surprisingly good), good script for alternative universe type. Nerd friendly movies are rare."
0,regular,0,"John Carter reviewI forced myself to go see John Carter. Â The movie was getting a 50 on metacritic and rotten tomatoes. Â My wife and I have not seen a movie in months and were getting desparate, we refuse to pay $20 to see mediocre quality movies. Â We are both fans of the books, but the trailers looked terrible, the principals seemed miscast and the marketing was never focused. Â  So with trepidation and apprehension we went to see John Carter. Many times through this movie I kept expecting it to suck. It never did. When the credits began to roll I turned to my wife and asked, ""That was awesome, right?"" She said, ""It was SO AWESOME!""The movie did has some faults. Â It was a little long and some of the cgi flying scenes were muddy and felt rushed through production.But everything, and I mean, EVERYTHING else, was fantastic. Â John Carter is a character with an arc that I was rooting for and felt real compassion for. Â Dejah was beautiful, powerful and had real chemistry with John. Â The Green martians were completely believable and expertly created. Â And seeing Julius Caesar and Marc Antony chewing up a few scenes together was a complete delight. Â Anyone who saw the HBO mini series Rome will know what I mean. Â They were like two old friends thrilled to be performing together again. Â I would pay $10 a week just to watch them have more adventures together on Mars.I had no trouble following the story. Â In fact, the addition of the advanced beings improve the plot immensely by giving the viewer a way to understand how John Carter came to Mars and it's connection to Earth. Â It is also impressive how much of ERB's original plot was kept in the movie. Â A plot that came 100 years before Avatar.I will end this review by complimenting the director and the cinematographer. Â Outstanding. You created a world that I believe. A world with its own cultures, myths, architecture, and beauty, yet kept it familiar by making some of the tech similar to the 1880's and shooting on location in Utah. Â A marvelous achievement.It saddens me deeply that I will not be seeing further adventures of John Carter of Mars. Â I see no way for it to be profitable. Â It cost too much to make and for reasons I truly don't understand the reviews have been mixed. Â I myself, a John Carter fan, narrowly skipped out from seeing this movie. Â I now feel it is my duty to use the power of the Internet to say see this movie. Â Go with an open mind and a desire for old fashioned fun and adventure. Â Then maybe, just maybe, like John himself, we can all go back to Barsoom."
0,regular,0,"This Movie was richly drenched in exotic sunsets and stunning characters,  a great graphic novel inspired feel to this fantastical tale brings the world of the ninja b movie crashing into the spaghetti western to gloriously effect."
0,regular,0,"One of the more worthy installments of the franchise, containing a hefty amount of laughs, lots of stunning effects and some great chemistry between Connery and Ford. A great conclusion to a classic franchise."
1,regular,1,"Complete and utter crap. I wasn't the biggest fan of Batman v. Superman but this just takes the prize for worst movie in the DCEU (not counting Suicide Squad since that was barely a movie to begin with). Given a budget of $300 this should at least have been a movie worth watching, but save your money and go see something else."
0,regular,0,"This is one of my favorite all-time Disney movies! Johnny Depp was the perfect choice for Jack Sparrow, so I applaud whoever casted this movie. The Curse of the Black Pearl was so funny and clever and thrilling!"
1,regular,1,"As a long time star trek fan,  I expected much more -  at least as good as the previous movies.   I was disappointed.  There was so much effort in doing cool graphics - that it pulled the movie down.  The movie seemed like it would never end.  The actors did not come close to the performance of the actors in the previous movies.   Save your money folks,  Most of the Star Trek movies warranted going back to ""see it again"",   This one doesn't."
0,regular,0,"It took me a long while to convince my girlfriend to watch this film, we had seen the trailer in the cinema and she was not impressed. I too thought the film would just be something to take up time. The start to the film was slow but really set the scene for the film with great characterisation from the start. The film really got going after a slow 30 minute start but then carried on to keep my attention. A really good film with a great ending leaving a big smile on my face as the plot was easy to follow but made you think as well. Great film worth a watch or buy!"
0,regular,0,"Definitely the best movie i've ever seen in many years!!! Great effects, great acting. great music and everything is PERFECT!!!! I'm into this movie, and i'll never forget!"
0,regular,0,"This movie has a great plot line with a lot of interesting sub-plots. Excellent performances by Chastain and Elba. But what's really amazing about the movie is the dialogue. When you go see a film written by Aaron Sorkin, you need to pay attention or you will miss something. The other good thing about Sorkin's screenplays is that he explains things. In this case, Sorkin also directed and he did a marvelous job! I never thought Michael Cena could play a bad guy well as he does in this movie. I'm now so disappointed in the real life actor that Michael Cena's character represents, who seemed like such a nice guy...until now. That actor deserves being exposed like this. The other LA actors that were named elsewhere came off really well. Most (except for the Michael Cena character) were a bunch of LA actors who needed extra stimulation that their excessive money had given them, and they seemed to play fair. Unfortunately, once the game moves from Los Angeles to New York, the players are much more dangerous and the game changes completely."
0,regular,0,Very good though Maher like always comes off as a smug smartass which will always turn people off. He makes a great point though about how when the people in power have these warped religious views that praise the end of days it kinda puts the world on course for the end of days.
0,regular,0,"A pretty big step in the right direction. April O'Neil (still not a redhead) and Vernon are kept in their sidekick roles, we get a more respectable portrayal of Shredder, there are more classic villains, and the turtles are the main focus like they should have been in the first movie. The result is a movie much more enjoyable for TMNT fans. The plot is pure nonsense. Both the enemies and the turtles have access to some absurd technology that serves only the purpose of making it as convenient as possible for the villains to have a plan and the turtles to pick up on it. From there it's the standard save the world from ending by powering down some crazy device plot setup that we've seen so much since the start of the superhero movie craze. At least the heroes in a half shell have their own identities this time around, despite the nonsensical and borrowed plot. Aside from basically being April O'Neil: The Movie, one of the more key flaws to the first of this rebooted series is that it's tone borrowed so much from the other heroes we've seen onscreen lately. There was some of The Dark Knight, Man of Steel, Spider-Man, and so on. The turtles themselves had their signature personalities, but it was hard to pick up on it with all these other superheroes' tones floating around. The fact that the spotlight was on Megan Fox's O'Neil for so much of that movie didn't help either. It ultimately just didn't feel much like a TMNT movie. Out of the Shadows helps to rectify that mistake. The turtles are front and center in their own movie, like it should have been the first time around. Their lovable personalities are intact and come together just as excellently as ever. The results are a lot of laughs and four dudes you just can't help but root for. Sure we've seen their ""we can't work together"" drama brought on from their differing personalities repeated in countless forms of TMNT entertainment ad nauseam, but it's worth putting up with just to see these guys return to form on the big-screen. The action is still CGI-fueled big spectacle. Expect to see a lot of stuff go boom. Thankfully though, despite having Michael Bay's name attached to it, this never reaches Transformers level of visual noise. With the turtles at the center of it, it's still really entertaining to watch. Even if doesn't make much sense how the side-characters are able to take out groups on ninja's without the help of the brothers. Villains like Bebop and Rocksteady make things even more exciting. While not completely out of the woods yet, the rebooted series gets better with this sequel. The writing could still use some work, but the turtles feel more themselves. The inclusion of classic characters and elements make it a bigger hit for TMNT fans young and old, although the stronger language is not appreciated and may have some parents wanting to cover the younger watchers ears. It may still be big, Hollywood superhero absurdity, but there are enough improvements to maybe get you to slip out a cowabunga or two. 7.5/10"
1,regular,1,This film is so plagued with technical errors somebody should be accountable. They discharge the fire extinguishers yet the engines keep running. Every jet pilot in the world knows if you pull the fire handle it cuts the fuel and the engine stops!
1,regular,1," One of the worst superhero movies to date. Someone should tell Joel Schumacher that ice skates, bat-credit cards, nipple suits, homoerotic statues, and neon lit thugs don't make a good movie."
0,regular,0," This is a gorgeous movie, transfixing from beginning to end. The animation at the beginning is awe-inspiring and the story is cute, but serious enough to get the point through. I understand some kids not finding it to be their cup of tea, not privy to many of the clever references and jokes, but I think to thoroughly dislike this film one would have to be heartless, blind, and entirely miss the point. I think that those complaining about the lack of dialogue should consider expanding their tastes (and maybe think about WHY there is little dialogue, other than the fact they are robots), and those who say it is preachy are probably reacting to some deep guilt they harbour with regards to their own day to day practices."
1,regular,1,"Horrific remake and an even worse film. The main problem with Poltergeist (1982) is... everything. The special effects come out of my video game console, the acting seems mostly cardboard throughout the entire thing and the dialogue is just... awful. It's not remotely believable. They keynotes and highlights of the original are quickly rushed into the audience's spotlight and are given nowhere near as much significance as the original. The composition on the film's score is just atrocious - I feel someone dub-step Youtuber could have done a much better job. Avoid this film."
0,regular,0,"Marvel president Kevin Feige announced late last year that there will be a noticeable difference between Marvel Films Pre-Infinity War and Post-Infinity War, and the latest release from the studio quite clearly proves this point.Black Panther, mistakenly labeled as the first African-American superhero in cinema: Blade, Storm, War Machine, even Frozone from the Incredibles, has turned into the banner for diversity in the Marvel universe.Yes, the culture and political standpoints that the film tackles are very relevant and downright powerful at times, yet the mass media seems to want to pigeonhole the film to serve its own political agenda.The fact of the matter is, Black Panther is a great film because it is a well-executed, well-acted, heartfelt genuine film – that’s all.The film follows T’Challa who returns home to the isolated, technologically advanced African nation of Wakanda to become king, but when a powerful old enemy reappears, T’Challa’s mettle as king—and Black Panther—is tested when he is drawn into a formidable conflict that puts the fate of Wakanda and the entire world at risk.One of the first elements that draw attention is the film’s beautiful color palette which is chock full of vibrant African colors, patterns and ultimately captures the African tradition and weaves it throughout the film’s visual landscape and narrative.Veteran costume designer Ruth Carter’s designs are immersed in the African custom while reflecting the fantastical elements inherent to the mysterious country and culture.On a visual level, the film is the epitome of an epic, transcending every Marvel film that has come before: from landscapes to costumes, colors, and cinematography.Ryan Coogler ensures that his paw-prints are all over the film with many of his now established cinematic language clear in Black Panther, which is another first in the MCU.Utilizing his signature long takes, and a hand-held camera, Coogler enhances the Marvel experience by truly placing the audience in the middle of the action taking place.However, some of the CGI work in some of the fight sequences, and the warrior rhinos was noticeable and felt a bit like watching a computer animation film – this may have been an effect of budgetary purposes due to the film’s high production value.The second most powerful element in the film was its narrative.Taking on narrative beats that are more akin to Greek Mythology and Joseph Campbell’s The Hero’s Journey than typical superhero tale, Black Panther again breaks out of the formula that its predecessors had established.It trades in two-dimensional heroes and villains, global threats, and rushed weighty moments, with complex characters, focused inner threats, and earns every beat it delivers whether it be a laugh, a tear, or a whoop of excitement.Yet some of the ideologies within the film to cater to the globalist, let’s all join hands and sing Kumbaya mentality, which is fine in a feature film, but much more complicated in real life.The dialogue smooth and fun also uses African dialects to enrich and ground the film in the world of Wakanda, though two or three lines did refer to real world YouTube jokes (the “what are those” moment) and political situations (refugees and barriers) which in a way is a bit jarring.Xhosa, one of the official languages of South Africa, was the language of the fictional Wakanda and subsequently, the Xhosa culture lent itself as a touchstone to the Wakandan citizenry.The decision behind the language choice was made during the filming of Captain America: Civil War, when celebrated South African actor John Kani, who portrayed King T’Chaka, used his native accent and Chadwick Boseman who plays T’Challa, in turn, picked it up.Building off of that, the film’s cast is then given enough material to truly dig deep into their performances.This leads to the third powerful element: Black Panther has one of the best performances from an all-star cast ensemble in a Marvel film.Both Chadwick Boseman and Michael B. Jordan carry the film as protagonist and antagonist, respectively, and give it their all – Boseman as the tortured new ruler of Wakanda, and Jordan as the revolutionary violence prone forgotten son of Wakanda.The score, a team effort from Kendrick Lamar and Ludwig Goransson, is a vivid audible masterpiece due to its fusion of African culture and instruments.Overall, the film is a much more than a super-hero film. It is a film about family, duty, and country. Black Panther is a most-welcomed new direction for the MCU and does bring a new level of excitement for the new entries to come."
1,regular,1,It felt like an attempt at just wringing out more money out of the franchise by throwing together a cast of proven together characters but not really trying anything new. The Storyline wasn't any good at all.
0,regular,0,"From the first moment of Superman till the very end scene Lex luthor this is a true comic book movie adaption. True there are few CGI errors, but ""Nothing is perfect in this world"" and this is just a movie."
0,regular,0,"Not Marvel's best movie, and nowhere  as good as Thor but it is still enjoyable, to start off with the Captain is an extremely enjoyable character, the one guy you will always root for, it has some really funny moments, and it gives you a chance to see other famous Marvel characters like Dum Dum Dugan, Bucky, Tony Stark's  father, and several others you'll know if you are a comic fanatic, and Red Skull is a really enjoyable villain, but this movie does have it's flaws, for instance the romance between the Captain and Peggy never really seems believable because you never really see it grow, it just sort of happens, and it takes a while before you can really get into it, so in the end it's not the best Marvel movie, but it's one of  there better ones, and still an enjoyable time."
0,regular,0," This is my favorite movie and who ever wrote this movie did an awesome job and i have all of there stuff!! And i wish i could watch you do anoher movie using Johnny Cash and ,I forgot her name but i love it it is awesome send me an e-mail back! Your # 1 Fan, Sydney Nicole Staples!"
0,regular,0,"Things go boom.  Seriously, who expects Dostoyevsky from a Transformers movie?  Pure mindless, action entertainment, if that's what you're looking for in a shiny high graphics package then hey... this is it.  I enjoyed it for that simple pleasure."
1,regular,1,What utter irritating drivel. I can't believe crap like this is made.
1,regular,1,Boring. You could remove an entire subplot of the film and it'll only make it better. Incoherences everywhere. Characters making decisions that make no sense. Important events that happen just because. If it was Star Wars: The Parody it'd have been decent. Best of the film are tiny penguin-birds on the island.
0,regular,0," This is the first 10 rating I've ever given anything, I do not give a 10 to everything I like as some people on Metacritic do. Laughs from beginning to end. My face hurt. The audience was right there with me. Stunningly hilarious and thought provoking. I generally don't like toilet humor (jackass, van wilder, etc), but this movie was made so well. If I see Borat I will give him one helluva HIGH FIVE!! Is Nice."
0,regular,0," It's been a long time, but finally I had fun watching a movie."
0,regular,0,"I have to go with ""Proteus"" here and celebrate the return of Michael Mann. God, nobody gets mise-en-scene like him! I will suffer through a fair number of plot anomalies just to be rewarded by scenes actually staged by a a master. For those of us who make moving images for a living, Michael Mann will always be a ""draw."" He is a ""director's director."" I don't denigrate those who are looking for more... but, honestly folks, there really is so much less already out there!"
0,regular,0,"Very good film. Solid acting from unknowns. Very intense and emotional. It also shows what it was actually like on Sept-11 watching the News and not knowning what had happened. Nice attention to detail in scenes. But a few complaints - the continual ""call you back"" and phone conversations get repetitous, and why do the terrorists just let them all talk amongst themselves at the back? Why do there need to be 3 guys in the cockpit? Otherwise very good."
1,regular,1,"Shame this film turned such a good concept (space exploration) into such bogus! Clearly a concept that went way over the director and writers heads. This film isn't realistic, it explores made up concepts, and the plot is so simple yet the movie is tediously long."
0,regular,0,"Critics are a little harsh on this one. Yes the plot and themes of the film lack originality, but the execution of them does not. Shyamalan's self-aware writing manages to add doses of appropriate humour to this otherwise tense and, at some points, horrifying film. It has characters that are not over-the-top, yet have their own tropes that relate well to the premise, adding perfectly to the density of the plot. Regarding horror, it seems to have just the right balance; its not jump-scare after jump-scare, its not full of ridiculously gruesome scenes, but nor does it force you to to stare at nothingness for five minutes hoping for just something interesting (a common problem in found footage films). Its a good found footage film for once. In fact good horror films in general are hard to find. This however, is a good horror film."
0,regular,0,"The Force Awakens was spectacular. Being a Star Wars fan since 1980, I have very biased opinions about the franchise. I loved how episode 7 pays homage to the original trilogy. The dogfighting was cool and there was practical use of CGI, but I did miss the fight coordination and swashbuckling Jedi from the prequels. (Which I also loved, by the way, as it appealed to the rabid 5 year old fanboy in me.) The new characters are a fresh addition to the universe, and I can't wait for their stories to unfold in the next instalments. SW:TFA felt familiar and true to the action, comedy, adventure mix of the earlier movies, and all of a sudden, I became that excited,  5-year old again."
0,regular,0,"I love films like this for the most part and Inherent Vice is no exception to that. Perpetually in a drug induced haze, Detective Larry ""Doc"" Sportello, portrayed brilliantly by Joaquin Phoenix, stumbles around trying to solve a case he cannot quite wrap his head around. Hell, there may not even be a case. But, what is certain is that he has no idea what is going on and neither does the audience. Impossible to follow and impossible to wrap your head around, Inherent Vice is a film that gives you a bunch of different puzzle pieces from different puzzles and tells you to put them together. Yet, in spite of that, I loved it. Our confusion mirrors that of Doc and really makes the film and enjoyable watch. It also does not hurt that it has a stellar cast on top of Joaquin Phoenix, including Benecio del Toro, Josh Brolin, Reese Witherspoon, Katherine Waterston, Joanna Newsom, Michael K. Williams, and Martin Short. No one other than Phoenix has that much screen time, but what they are given, they knock out of the park. The direction and writing from Paul Thomas Anderson are stellar as always. The film also does a great job capturing the drug-induced era it is set in and is a beautiful snapshot of the less than nice areas of Los Angeles in the 1970's. If you are comfortable not knowing what the hell is going on, but are willing to still sit there and try to piece together this possibly unsolvable ""case"", Inherent Vice is the film for you. Though it may not make much sense, Inherent Vice is just a really enjoyable and really, really well made film that even if the ""plot"" does not do it for you, there should be enough here for you to appreciate."
0,regular,0,"This is a great monster film, no CGI and smart dialogue and great acting from its youthful cast especially John Boyega, he has a great presence on the screen and he is only 22 years old!"
0,regular,0,"One of those fun and underrated  movies that never got much hype. This was actually a good movie. Takes you into an underground would adventure full of odd characters nobody else can see. I never read the book, but that did not stop me from enjoying it. This is much more interesting than the first Hunger Games."
0,regular,0,"It was a complex idea to develop, but this film portrays the idea of Facebook in such a simple and elegant matter that i deem The Social Network to be a flawless film.Seriously.The performances, the direction, but overall the writing through the genius of Aaron Sorkin, has created a film which i doubt many would even have thrown a second glance to, and you would be silly not to.Told pretty much as a flashback, this film picks up in 2003, and we see the the extremely talented Jessie Eisenberg portraying the young, silly,  yet not popular, but computer wizard Mark Zuckerberg, as he is having a discussion with his soon-to-be ex-girlfriend, this was a wonderfully crafted and hilarious scene, Eisenberg effortlessly catches the persona of someone under the illusion that he is superior to everyone else, not so much through arrogance, but perhaps someone learning to fight for survival in a dog eat dog world.Through drunken blogging in his Harvard dorm and a cash flow from his best friend Eduardo Saverin, (Andrew Garlfield) Facebook is born.On the antagonistic side of things, you'll be seeing double with Armie hammer taking on a dual role of Cameron and Tyler Winklevoss, the two Harvard rowers who are believed to have asked Zuckerberg to set up a similar idea to Facebook, before Facebook had been founded.These are all wonderful performances, also with the inclusion of the multi-talented Justin Timberlake, who plays Napster founder and Facebook advisor Shaun Parker.The wonderful, crisp, clear direction of David Fincher is excellent to see, fast paced talking seen before in Fight Club, but it has to be the masterful dialogue of Aaron Sorkin's screenplay that will have you leaving with a smile on your face. Its so simple, yet Eisenberg's portrayal of Zuckerberg encourages you to 'keep up' with his fast-paced rambling, convincing everyone he knows exactly what he is talking about, because he probably does.Andrew Garfield exceeds to new heights as co-founder Eduardo Saverin, and the ensuing court battles of the troubled friendship show the strain a business can put on a person.One of the best written, acted, and fluidly brilliant pieces of cinema this decade, The Social Network will leave you wanting another dose of greatness from this sublime story, see at all costs"
0,regular,0,"This was Kill Bill meets James Bond on steroids! I was shocked and impressed by Colin Firth action sequences because he's mainly in Oscar worthy type productions. It want be a hyped film except with cult audiences, due to the UK producing eccentric over the top action comedy, but still with class and Hollywood flavor. They always have Bond!"
0,regular,0,This movie was great and had a complex plot. Special effects were a nice bonus. If you thought the plot was convoluted or boring... it's because you have the intelligence of a 10 yr old or don't have the attention span to read a book.
0,regular,0,"It is possibly the greatest action/adventure films of all time! The action scenes are intense, the lead characters, both male and female, are charming and strong, the music is iconic, and the story is engaging! Steven Spielberg is one of my favorite filmmakers, and he proves his excellence further with this awesome classic."
