Human_classifier_polarity,label,Metacritic_polarity,review
1,regular,1,"Whenever I see someone give a film a ""0"" rating, it kinda gets me mad because most of the time the simply didn't like it, but that dosn't mean that they should give the film a zero, because there is probably something they like about it. Well this is a film that truly deserves a 0. Adam Sandler has never produced a good film, so I didn't go into the film with high hopes. But to see such talented actors such as Al Pacino being in this is unbelievable. All of the jokes are basically people just falling down/getting hurt and racist jokes (this is probably the most racist film I have ever seen), The film has WAY to much product placement (the whole film feels like a Dunkin Doughnuts commercial, and when the go onto the cruise, it feels like an actual commercial for that cruise.) My final major problem I had with this film was the amount of celebrities appearing in the film just for a paycheck and actually doing nothing. (Johnny Depp just had to sit there) Jack and Jill is an awful film with bad acting, bad jokes, and terrible and awkward moments that tries to make you care for the characters. Do not watch this. It is awful"
1,regular,1,"Watched the trailer for Ghost Dimension and remembered this horrible mess. Who came up with the idea for this movie, it's generic plot and its non scary moments, actually one jump scare got me at the end but other than that it doesn't even feel like a paranormal activity movie or horror movie in general. The one thing that at least kinda saved the movie was when he goes to this house and teleports him to one certain place that was in 1 and 3 but it also sinks the franchise PA-GD better be good or this franchise needs to end"
0,regular,0,"This (along with 300) are the only good films I enjoyed from Zack Snyder. Any other films out there involved in ""Zack Snyder"" is not worth defending such as Man of Steel."
1,regular,1,"Some may like the stupid humor and antics put on by these men, and some will find it tremendously stupid and incredibly brainless. I fit into the second group."
0,regular,0,"Overall I'd say it's a pretty good movie, a good cast with a lot of different story lines overlapping. A very light film and easy to watch. It kinda drags on a bit at the end but I still enjoyed it."
1,regular,1,"Adam Sandler, I believe you owe me an apology. This film is nothing more than a way for Adam Sandler to do a role that draws more attention to himself. Jack and Jill is one of the worst films I have ever seen. Sandler is obnoxious as Jill! His voice is whiny and he's not much better as Jack, making this film excruciating to watch because he's in every scene and the supporting characters are completely irrelevant. Oscar winner and 9 time Oscar nominee, Al Pacino, has a major (shameful) cameo role; he should sue Sandler for using him in this dog sh film. Consider yourself warned!"
0,regular,0,"Honestly This Is A Good Movie, But It Wont Win Movie Of The Year! I Think The Whole Movie Was Good, No Scenes Really Made It ""Bad"" The Acting Was Really Good! :D"
0,regular,0,i enjoyed this movie a lot.   it was dramatic and funny.   it was a good movie.   it was weird a little.  but the movie overall wasn't bad.  its for mature people.  if your not mature enough then don't watch this movie.
1,regular,1,"Part 1 was fantastic and a truly different comedy movie, definitely and defiantly better than other comedies of a similar genre. Part 2 was decent (even though they recycled the same exact plot from Part 1), due to an impressive performance by Ken Jeong. How many times can you repeat the same exact jokes and plot? To be honest, this comedy lacked momentum and had lazy acting with somewhat poor production values. And yes, I know how hard it is to make a 'good' comedy sequel, let alone a prequel."
0,regular,0,"This film is truly a masterpiece with its rememberable  characters you will care about! The jokes are also so original and funny, I couldn't stop laughing. I really don't understand why this movie is getting this much hate. I would give this movie my soul to see the Emoji Movie 2!"
0,discrepant,1,"My First Review! I loved every second of this movie. Yes, some parts were a bit cliché, but that's all a part of Seth Macfarlen's humor. Great movie from start to end, I highly recommend this movie; Especially with friends "
0,discrepant,1,this movie is SOOOOO GOOD I LAUGHED EVEN WHEN IT WANT SUPPOSED TO BE FUNNY OMG I ALMOST DIED PF LAUGHTER WATCHING THIS MOVIE BUY IT I WOULD PAY 2000 DOLLARS TO SEE THIS AGAIN I LUV THIS MOVIE
1,discrepant,0,The internet has empowered hypercritical dorks like none other. You guys are such internet losers. It's depressing.
0,discrepant,1,"Batman: The Dark Knight Rises is a movie that will blow you away&gt; This is a satisfying end to arguable the best superhero movie franchise in history. This movie is grander in scope than the last two, has a sense of what it is, and has superb acting. Tom Hardy as Bane is no Joker, but is a talented actor that is a good choice for Bane. Anne Hathaway surprised me with her great acting as Catwoman, Marion Cotillard was the memorable Miranda Tate, and Michael Caine and definitely Christian Bale have never been better in the franchise. The best new character for me was Joseph Gordon-Levitt as John Blake, who gave a great performance. The story excelled at showing that Batman is human like us, not some Superman or Green Lantern, but a guy just like us, even if he has a bit more money. This is a great end to a great trilogy, and I think it outdoes Spider-Man and the Avengers for best superhero movie of the year."
0,discrepant,1,"In chronicling the travails of the Brazilian underclass, ""Fast Five"" is no ""Pixote"", the Hector Babenco neo-realist classic about lost childhood, but at least it pays lip service to the poor, which is marginally better than an amoral filmmaker such as Michael Bay, whose infamous chase sequence involving Hummers laying waste to a Cuban hillside shantytown in ""Bad Boys 2"", makes almost no filmic reference to the impoverished people who reside there. The human collateral damage caused by the SUVs goes unacknowledged by both the driver(Will Smith) and the passenger(Martin Lawrence), because a third-world citizen isn't the equivalent of a first-world one. So even though the U.S. feds(led by Dwayne Johnson), in ""Fast Five"", chase Dominic Toretto and his friends through an honest-to-goodness favela, firing at will without any self-consciousness about nicking an innocent bystander, the exotic on-location set is not utilized merely as background for a standard Hollywood-style shootout. On the lam from the law, Vince, last seen in ""The Fast and the Furious"", has been hiding out in the Rio slums for the past ten years, and during the interim, he marries a Brazilian local and fathers a child with her. Likewise, since Canada is too easy, Dom, a recently escaped convict, joins his old childhood friend, along with ex-cop Brian O'Conner and Dom's sister Mia, who are also wanted for their part in the bus hijacking that frees the bald linchpin en route to a federal penitentiary. Despite the fact that all the Portuguese-speaking parts are assigned to crooked cops and criminals, the filmmaker does attempt to put a human face on the favela inhabitants. When Rosa allows the fairer Toretto to put little Nico to sleep, both the mother and child are signified as people through Mia's Americanism. By proxy, they're no longer just ordinary Brazilians. And then there's Elena, a neighborhood girl-turned-cop who, initially anyway, is seemingly the only honest law officer in all of Rio de Janerio. More interaction with the visiting fugitives would further distance the Rio locals from the same filmic life of faceless anonymity that confronts other third-world denizens whose respective countries serve as a backdrop for some crisis which often doesn't include them. While ""Fast Five"" has just enough cultural sensitivity to stave off comparisons with a Michael Bay production, it still, however, bears the unmistakable stench of American imperialism. (For instance, the scene where the ersatz ""Ocean's Eleven""-like outfit brazenly race in police cars.) The filmmaker wants the moviegoer to care about Rosa, but not necessarily her countrymen. We never get to meet them. When Mia goes to an open market, her visit is cut short before she gets the chance to talk with a vendor, somebody other than Rosa who'd give the favela populace a collective identity. Thanks to Vince, the ambushing of Mia, orchestrated by Reyes(the unofficial ""governor"" of Rio), goes awry, so the quota on Brazilian kidnappings, at least one a day according to the Jason Kohn documentary ""Manda Bala(Send a Bullet)"", gets left to some other Portuguese goon and his henchmen. Contrary to Brazil's reputation as a glamorous tourist destination, the South American country with the seventh highest GDP is plagued by high crime rates, nefarious government officials, and a disproportionate amount of poor people. In ""Manda Bala"", a frog farmer, who was thought to be involved in a money-laundering scheme with then-Governor Jader Barbalho, tells the camera proudly that he chose the frogs, after his wife issued him an ultimatum which put the small businessman's aquaculture business in opposition with their marriage. The money was just too good. Love, both the brotherly and romantic kind, also takes a backseat in ""Fast Five"", as well, since Mia is allowed to go out alone, unescorted, without notice. Dominic and Brian are too busy mulling over their potential hundred-million dollar payday. This cast of characters were a whole lot more likable when they were rebels without a cause, mere small-time crooks who'd boost semi trucks at great risk for the incommensurate payoff of DVD players in the Rob Cohen original. By sequestering the thieves from the natives, the ugliness of their greed will go unnoticed by most moviegoers, who are conditioned to root for the good guys, or at the very least, the anti-heroes. Sure, they give Vince's widow a cut of the money, but that's a mere pittance in lieu of the innumerable poverty-stricken Brazilians who wallow in abject destitution. It's one thing to steal from Americans on domestic soil, but it's a whole other thing to steal from the people of a developing country. ""Fast Five"" is a film of its time. This updating of Steven Soderbergh's ""Ocean's Eleven"" very much captures the zeitgeist of the post-economic collapse. These criminals don't give a fck about who they steal from, as long as they get paid."
0,discrepant,1,"Bigger, Stronger, Faster has been one of the most interesting documentaries I have seen recently. Not interesting in the sense that the film maker presented a valid look into the hypocrisy of criticizing steroid use, but because he unknowingly created a film about his family's struggle with steroid use. This film is definitely one sided in favor of steroids and the way it's presented leaves you feeling like the primary goal for the film maker was to justify his brothers' use of steroids. I even suspected near the end that the film maker was still on the needle. Interviews are typically in favor of steroid use and even a majority of the people being interviewed are on steroids. The logic defending steroids in this film really holds no weight since it could be easily used to defend everything from crack to the behavior of financial institutions that caused the recession. So is it still cheating if everyone is doing it? Would you jump off a bridge if everyone was doing it?"
0,discrepant,1,The feeling is so strong if ...you knew that no body knew you stuck in love with that man..normal people don't understand that feeling..so of course they feel disguisting and ..decent it. you people don't know...that miracle feeling....man love man even just for sex...but it's very strong...and make u cry and cry....my god.
1,discrepant,0,Question what the director choose to keep in the film. There were key items in the book that did not make the transition to the big screen. The missing parts were more obvious in this film than in previous versions.
1,discrepant,0,Don't Breathe has very similar traits to Halloween and Panic Room (mainly the latter). And the similarities it has to Halloween is why this film isn't an 8.
1,discrepant,0,"The Mysteries of Lisbon are not so much mysteries as they are a series of conversations which always lead to some sort of revelation.  These revelations are melodramatic punch lines with interlocking characters continuously finding out who their parents are, where they came from, the results of lost loves, and everything in between.  If the script was written in a linear fashion with no time jumps or flashbacks, there would be no mysteries; it would just be a meandering retelling of Romeo and Juliet (and all of their cousins). The word meandering sounds harsh and an indictment of a script which does not know where it is going.  However, I mean meandering as in there are multiple lead characters to follow and each of them has a very complicated past which takes its time to tell.  The Mysteries of Lisbon is four and a half hours long; the director threw out accepted norms for audience patience in favor of showing the whole story.  It is based on an 1854 novel by the Portuguese author Camilo Castelo Branco and it appears it was filmed in an unabridged fashion. The main character is a village priest, Padre Denis (Adriano Luz), who at first is indirectly involved in a coupleâ"
1,discrepant,0," The actors try their best with the lines they are given, but the ""movie about a real bank robbery"" is on auto-pilot most of the time. It greatly resembles a 70's film by letting the characters drive the story. As a result there's a lot of dialog. But its not very interesting dialog. It is an instantly forgettable film."
0,discrepant,1,"This movie is for   and is more of a comedy as the  has cancer which is already quite lol xd memelicious.  it, I guess the acting is pretty good. I believe that chef and BvS are far greater though"
1,discrepant,0,"""Hard Candy"" is disturbing, shocking, and difficult to watch. The movies begins as a sort of Dateline episode but quickly changes to a much darker tone. It's difficult to recommend this movie, but if you can stomach an off-screen castration scene, I say go ahead and watch it."
0,discrepant,1,"Moonrise Kingdom by Ivette Fred-Rivera I loved the movie, I recommend it. Excellent ambience of the sixties era, great music used as a narrative element adding drama and rhythm, the use of the reading of the letters by Sam (Jared Gilman) and Susy (Kara Hayward) to show how their friendship as pen pals progresses into love in a linear sequence, actually, excellent performances of both, dynamic and unusual camera angles such as the ones seen when two scenes in different places are presented simultaneously because the screen is visually divided in half, and how we spectators identify with the left side of the screen where the good and concerned characters about the welfare of Sam are located because we have already identified ourselves with orphan Sam! (how could we not)? Exquisite composition and use of light. Very careful visual arrangements to advance the plot. I have to say that the detail of the mother"
0,discrepant,1,I love this movie. It has excellent pacing and the main character delivers heart pounding moments delivered with lines reminiscent to the original Star Wars. Any male will enjoy this.
1,discrepant,0," It's baffling to understand how this movie was praised so highly. For those who still haven't seen it: it's Pocahontas. Yes, the technology and such is incredible, I can agree with that. But saying this is the best movie of all time is completely false."
1,mixed,1,"A film that revels in its mediocrity - though it tries, it is neither fun, insightful nor observant. It's only saving grace is Michelle Williams' heartbreaking performance."
1,mixed,0,"Shrek forever after is maybe the worst film of the Shrek saga, because of it's not-much-color, unremarkable characters and some kind of dull story-telling. But it's a bit funny, sweet plot and unpredictable story. Shrek's back anyway."
0,mixed,0,"Crude but extremely entertaining. Dispensing with conservative manners, jokes were as blunt and sexually-oriented as any high-school kids would like. Yeah, its rather a waste to have good actresses like Marie Louise Parker in on this junk. Junk it is, but it was great fun nonetheless! :)"
0,contextual,0," Metacritic scored this as a 74, but gave Avatar an 84. There is something clearly wrong with their system."
0,mixed,0,"Twister provides cool effects but a flat story/characters. The tornado scenes are intense and fun to watch (if at times ludicrous). The human drama element just isn't that interesting though, and we just don't care about these people. It's a terribly average movie, the acting is fine, the script is decent, the story is functional. But when you don't really care about the people in these fire situations, the tension is significantly toned down. This is a fun movie to watch if you have nothing to do. You won't regret seeing it, but you'll step away struggling to remember the details of the plot other than ""a tornado destroys everything""."
0,mixed,0,I think the director did an incredible job. I loved the way it was shot. The scifi world they created was also awesome. But I think the story was way too subtle and wasn't clear enough.
0,mixed,0,"A haunting performance by Benicio Del Toro highlights this, deliberately paced, dark, sinister movie. Some of the dialog was hard to understand, and it took awhile to figure out what exactly was going on. But if you stay with it, without distractions, everything becomes crystal clear in the end. Emily Blunt, who reprises her tough-girl role that she played in ""Edge of Tomorrow"", isn't given a lot to do.. And Josh Brolin's WTF personality is a little distracting. But overall ""Sicario"" is solid, adult entertainment. It is one of the top movies of the year."
0,mixed,0,"6 of 10 from my point of view. This movie reminds me old Japaneese films of Godzilla, I liked them back in 90th. Plot is quite simple and overused  alien invasion, even from the ocean, its ok. But special effects makes me sad  90% of fights are blured to heavy fog, you almost cant see anything through smoke and darkness. Also this movie is lacking details and actions. Just try to compare recent Man of Steel and Pacific Rim. But 3D effects are very nice, I almost felt snow falling on my head, plus one point for that. So total result is 7 from 10, worth watching one time I guess."
1,contextual,1,Only go if you're interested in seeing Bening's new facelift.
0,mixed,0,"I will first say if you`re the type that will criticize every detail of a movie, this movie will annoy you at certain points. The reason I won`t give it a 10 is cause it was a fun movie, but had lots of unrealistic stuff that frustrated me.You have to go in it thinking it`s just for fun, or you will be disappointed."
0,mixed,0,"Flawed, but overall decent first movie for the Warcraft franchise.   The pacing is very wonky, sometimes moving too fast, other times feeling very bloated and slow.  Still they do a good job of developing characters, and the final quarter of the film delivers.   Great moments of fan-service.   Great setup for a sequel.   Not as bad as critics say, especially if you ARE a warcraft fan on any level."
0,mixed,1," Can not say that I enjoyed this movie to its fullest, or anywhere close to it. To be honest, it wasn't very good, and parts of the plot was ridiculous. However, not a terrible movie. Ill recommended for a buy, unless you really want to; So, renting it would be better."
0,mixed,0,"Personally I thought this movie was going to be terrible, but every part of the movie seemed meticulous. I wanted a Superman movie that didn't cover his origin story but here it doesn't feel like an origin story because it takes place during the same day. What made me angry was everytime superman got tinto a fought he destroyed a lot of buildings and it took away the fact that he is a vigilante. Also it feels that superman evolves as a fighter which makes you way more invested into the character of superman."
0,mixed,0,"If you like a good thriller, this is the sort of film that will entertain and engage you, but do little else. Whilst The Accountant features some great performances and some moderately interesting thrills, it’s also a bit of a let-down when it comes to the overall mystery, which gets more and more convoluted and confused as the film progresses, making it feel a lot more like a slow trudge to the finish than a proper thriller should be.However, this isn’t necessarily a bad film, and the main reason for that is the performances. Above all, Ben Affleck is amazing in the lead role. Playing a genius man with autism, he’s both likable and exciting, but also gives off a brooding and intimidating intensity that makes his character far more interesting, providing the majority of the film’s overall mystery.What’s more is that he suits the wide range of genres in this film very well. His dramatic intensity is second to none, but as he proved with his performance in Batman v Superman, he’s actually a very good action star, and does a great job when the film moves away from its slower, more dialogue-based intrigue.Alongside Affleck, there’s a heap of A-listers in the supporting roles. Whilst not all of them are so impressive (the likes of Anna Kendrick and Cynthia Addai-Robinson aren’t the most engaging to watch), J.K. Simmons is excellent in providing emotional intrigue in a very calm and quiet role, whilst Jon Bernthal and John Lithgow also impress in smaller roles.For the most part, the performances are the best thing about The Accountant. However, I have to say that I really enjoyed everything about the opening act. Promising a cerebral and patient thriller, director Gavin O’Connor does well to set up the various plots that will all eventually come to a head, thanks to a confident and consistently gritty style (in the vein of the TV show Homeland), whilst the screenplay plants a whole host of seeds for future excitement that got me very interested.However, following the captivating first act, the entire film begins to take a dive. O’Connor continues his gritty style well, but the mixing of intense, dialogue-based thrills and big-budget shoot-outs doesn’t really fit all that well, and whilst Ben Affleck manages to bridge the genres well, the rest of the film feels a little stuck in the wilderness with regards to what sort of film it wants to be.The biggest problem, though, is the way the plot becomes so increasingly convoluted and messy as the film goes on. Whilst the plethora of characters and side plots early on gives the promise of various thrills, The Accountant ultimately becomes incredibly inconsistent in its focus and pacing of those stories.In short, we spend far too long focused on one story or other (often up to twenty minutes without seeing any other characters), and the film unfortunately begins to take on an anthology style, ruining the overall story arc’s intensity and mystery. As a result, I was left bewildered as to what was really going on, and as the pacing begins to worsen as the film goes on, it feels like a longer and longer watch, offering little more in terms of intrigue and unpredictability.Overall, whilst I was impressed by many elements of this movie, I was ultimately disappointed. The central performance by Ben Affleck is brilliant, and the entire first act is enthralling, but the way that the story takes such a dive as the film goes on, becoming more and more convoluted, and as a result more and more uninteresting and difficult to follow, was a huge shame to see."
1,mixed,1," Just saw it, and generally unimpressed. Although the performances are very good, the pace is broken and the violence gets so its laugh out loud funny. Not so good for a psychological drama."
1,mixed,0,"Bogged down by many of the problems that have plagued Disney's recent traditional animated features: anonymous voice work, poor plot structure, and the mistaken belief that the Disney brand will elevate anything to a ""must see"" level for viewers starved for family friendly fare. If there's a bright side to Chicken Little, it's that kids will love it."
0,mixed,1,"An enjoyable nostalgia trip made by clearly devoted fans of the original TV series and early movies, but lacking the smartness and the comic density of the original.  Kermit's voice is annoyingly wrong, his ""acting"" consists of incessant mouth contortions, and his character is missing the spine and moral strength that made him a leader a generation ago.  Other characters, even Piggy and the human leads, are two dimensional, as though they're playing roles, rather than being, um, themselves.  Only the new muppet, Walter, has a real character, but even that is thin.I enjoyed it, as did my 4 year old, but my 7 y.o. was bored, as was my wife, who commented that it's pretty much a girls' movie."
1,mixed,1,"There's nothing particularly bad about this movie, but also nothing entirely amazing. The younger actors were entirely unconvincing and showed almost no emotion throughout the majority of the film. It wasn't bad, but it definitely was not that good."
0,mixed,0,"It's a Zack Snyder film, but it felt more than that. It was  a great visual spectacle, but cavill could have shown a little more emotion, but Shannon as zod was enough for me, people wanted a more serious superman and this is as serious as anything else, it didn't feel like a Nolan dark knight film. It was Snyder's and it was great."
0,contextual,0," The negative comments on this film are hilarious! ""By far the worst film I have ever seen""...well apparently you haven't seen many movies at all. ""The theme of this movie is hurtful to the realities of society""...you mean YOUR reality, maybe. ""I could have walked out after 10 minutes and saved an hour of my life""...well, yes, if the movie had been and hour-and-10-minutes long. Humans are funny creatures, eh?"
1,contextual,0,"pretty much the only film where you can say you witnessed a woman get ripped to pieces by a blade-fitted... thing... but that isn't a bad thing, now is it?"
0,mixed,0,"With incredible voice acting, remarkable Lego animation and brilliantly executed humour, the only thing lacking in the Lego Batman Movie is a strong emotional message like the Lego Movie."
0,mixed,0,"Look this film is stupid. It's a stupid film, and obviously if you judge it by regular film standards then it's terrible. However, it is still hilarious. You have to go in with the right mindset, and only then can you enjoy it's gross humour. Even though at some points I was very much laughing so much I was falling on the floor, this film does have a lot more misses than hits. But worth watching if you are into that kind of humour, like Family Guy, Southpark, Jackass."
0,contextual,0," Hysterical moments (interrupted by the single most gross scene in any motion pcture) characterize this ""making of"" with a heart of gold flick."
0,factual,0,"Although divorces in Japan continue to be rare, relatively speaking, by western standards, the current rate now stands above 2%, a figure that was unheard of when Yasujiro Ozu's Tokyo Story wowed international audiences around the world. The 1953 film about a provincial old couple's pilgrimage to the big city provokes sympathy for the mother and father, who are so frail, so gentle, and yet are treated so badly by their urbanized son and daughter. Since Koichi, a doctor, and Shige, a beautician, are so frugal when it comes to spending time and money on the aging parents, they delegate their filial duties to a widowed sister-in-law, who seemingly loves them the best, despite not being a blood relative. Somewhat shocking for Japanese, the adult children don't respect their elders, especially the father, just like Biff and Happy, who barely tolerate their old man, Willy Loman, in Arthur Miller's Death of a Salesman. Miller invites the audience to loathe Willy, whereas Shukishi is mostly purviewed as a sympathetic figure, despite being a drunkard and womanizer in his prime, as was Loman. In the bar, we see for ourselves, as aforementioned by Tomi, how Shukishi can really throw back the sake. Joined by his imbibing companions, an old friend notices how a barmaid resembles the geisha they once knew. Did his children know? Biff knew. Biff, the golden boy, who didn't live up to a father's expectations, just like Koichi, a mere ""small neighborhood doctor"". When Shukishi arrives at the beauty parlor in an inebriated state, the oldest daughter, for all intents and purposes, is being treated to a reenactment of her childhood. When Shige, in an earlier scene, pokes fun at her mother's weight, cruelly dredging up an old story about how her heft once broke a chair, you see her latent anger rise to the surface, in regard to a possibly horrid childhood. A grudge, unfairly held against a mother, whose daughter should know that divorce wasn't a social norm so easily practiced back in post-war Japan. But times have changed. Koki and Ohshiro are the children of a broken home in I Wish, the children of parents who, unlike generations past, are no longer adhered to outmoded concepts like shame, where divorce is concerned, and leave their marital problem unreconciled. This modern Japan, to a small degree, can be glimpsed in Good Morning, Ozu's 1959 film about two brothers who acquire a television set of their own by giving mom and dad the silent treatment. Unusual for its time, when fathers wielded control over his domain, the children get their way. The Americanization of the Japanese character through a western signifier like the television, in a sense, directly influences the broken marriage in I Wish, as another American institution, rock and roll, and its main symbol, the electric guitar, tears a family apart, when Kenji chooses a music career over his domestic obligations. Over dinner, the mother's tear-stained protestation over her husband's egocentric trajectory go unheeded. Rather than subjugate herself to a man's whim though, she calls it quits, and rejects the precarious future often associated with being a struggling musician's wife; a woman who would have to make do without the amenities of middle-class respectability. Women in Japan, arguably, have come a longer way than their American analogues. Not once does Kyoko's mother encourage her daughter to acquiesce toward Kenji's bohemian inclinations. Her wish is granted, vicariously. The mother, quite pointedly, gets in a subtle dig at her husband, when she apologizes to Kyoko for not having enough money to stave off the daughter's necessity to find work, implying that the woman married badly: a drinker. Similarly, in Tokyo Story, Noriko, married only in the abstract sense to Shoji, a soldier at war, missing in action and presumed dead, is still expected to mourn the old couple's son like a dutiful wife, a limbo state created by the trappings of customary tradition. She can't even divorce a ghost. Finally, prior to Tomi's sudden death, while in Tokyo, the mourning period is lifted from the in-laws, a directive seconded by Shukishi after the funeral, just before Noriko leaves for the train station. Lauded by the old man for her loyalty, it's more than a humble mien that causes Noriko to deflect his praise. For enduring the same bad behavior, passed down from father to son, the widow is congratulated, sojourning on as she did like any good Japanese wife, seemingly, without complaint. But did Noriko wish for a divorce? The widow confesses, ""Really, I'm quite selfish,"" but she didn't have the same liberties as Kyoko, the same freedom to pack a suitcase as retaliation for a husband's shortcomings. In I Wish, the brothers use the metaphysics of passing trains to reunite their parents, whereas Kyoko's father bakes karukan cakes, as a way of turning back time, when a man's actions were sacrosanct. They wish."
1,mixed,1,"If you are a big fan of CGIs and action scenes with car chases and explosions, then you should by all means watch this movie. But if you are actually into movies with a coherent plot, tri-dimensional characters and non-clichÃ© lines, then you'd be completely wasting your time here.The three points I scored were solely due to the visual effects, which were mesmerizing and will most likely get an Oscar nod. But that's all there is to this movie."
1,mixed,1,"I might be really biased, I actually read and really liked the the book, but the first half of the movie was enjoyable. On the other hand, towards the end it just took a wrong turn. Felt like they rush the end. The cheap effects at the end didn't help either."
1,mixed,0,"I decided to pass this movie in the time of rating because the perfomance of Robert Downey Jr. is always amazing, and gets to save the picture. But the movie contains a lot of failures at the time of look like a film which opts for the Oscar."
0,mixed,1,It's doing what a romantic movie is suppose to do but it leaves you hanging with its emotional gaze at love. Safe Haven is whatever a romantic movie fan loves but I think it will disappoint others.
0,mixed,0,"Well, Vincent has became my new favourite villain :D Lucas has created the true-born bad character. Cliffhanger, but I can't rate it above 7, cause of inadequancy of plot. Sooo many unbelievable turns of action are too much for me."
0,contextual,1," A big, resounding bomb!"
0,contextual,0,"Planet Noir I hereby declare Blade Runner the best sci-fi movie of all time. Arguments? No? Okay. So long. Please upvote the guest book on your way out. WAIT! There's more. At the risk of whistling conspiracies and setting off inappropriate vibrations in your slacks, you see, this Ridley K. Dick concoction is going on right now. While we're all transfixed by the endlessly goofy droppings from the web, forever staring down and swiping things on our smarty-pants phones, retweeting selfies of infinitely mirrored  selfies; proliferating at light speed, every aspect of humanity is being replicated, perfected, mechanized, optimized, upgraded, fortified, robofied, Googlized, quantumized, DNA'd and NSA'd and will soon converge to fall upon and supplant us, and Harrison Ford, despite looking trim for his years, will be too old to stop it! And the irony to end all ironies is that we, as the irresponsibly arrogant, over-infested and narcissistic caretakers and consumers, and the colossal defecators of this broken-down, flea-bag of a planet, are entirely fundamentally responsible. No, the irony of all ironies is that a world exclusively dominated by self-correcting technocratic cyborgs with zettabytes of artificial intelligence will be a vast improvement. The androids are saving the planet! AHHH, run for your life! Blade Runner is both an expired cautionary tale and emerging utopian fantasy. Oh, you knew this already? Very well. Carry on. Enjoy your self-driving cars and virtual nature tours."
1,mixed,0," It was an okay movie filled with corny jokes and dry humor. I just don't know why the film makers would spend $85,000,000 on something that would wind up to be a piece of crap."
0,mixed,0,"The original Ghostbusters movie was one of my favorite movies of all time. This movie pales in comparison. I did not go into the theater with high expectations. The beginning of the movie is kind of boring due to the slow pace. I have nothing against a nearly full women cast, but it did have a really feminine kind of feel to it which it every much different to the first movie, it felt more like a ""chick-flick"" than an action movie to some degree. I wish they made the characters a little more gender neutral or less ""stereotypical girly"". I did enjoy the African American Women's character a bit more however. The female version of ""Egon"" kind of lacked in character, the original Egon was a believable nerd, this one was just a bit of an oddball that didn't have much to say but in a way that was not believable. She wasthe subject of a humourous jokes, mostly prop comedy which did make me laugh sometimes. The jokes were hit and miss. I did find some of the joke funny and burst into laughter, other ones, particularly the potty jokes involving speech about a women's genitals, feel flat, they were not funny to me and no one in the theatre around me appeared to laugh at those either. This is to the original Ghostbusters movie kind of what MacGruber is to MacGyverr. Really this should have been marketed as a parody of the original Ghostbusters movie than a reboot since that is what it really is. I did enjoy the movie enough that I didn't hate it so I've given it a 7, slightly above average rating. I did like it better than Ghostbusters II but that one was a flop too so that is not saying much."
0,mixed,1,"Everyone remembers as a kid wishing for a different life, or different parents. The movie “Coraline” is a very unique movie And you can tell that these producers put a lot of work into this movie. I thought that this was a movie that is different from most other movies that I have seen. “Coraline” has a very eventful storyline, it gives off a sort of dark feeling and leaves you in suspense throughout the whole movie. Laika Entertainment also did a great job in casting as well.“Coraline” is very creative and has some very precise details that I found interesting. For an example, the setting, Ashlynn, Oregon was settled around 150 years ago. Look out for a part in the movie where they mention that in the movie as well, you can tell that these people did some serious research. The movie starts off by Coraline (Dakota Fanning)  moving to a new house called the Pink Palace Apartments and she is not exactly excited about leaving her friends behind. Coralline is quickly introduced to some of her next door neighbors. Wybie (Robert Bailey Jr.) , the next door neighbor, is a young boy who lives with his grandmother. Mr. Bobinsky (Ian McShane) , her other next door neighbor, is a retired acrobat that works with circus mice and helps her along the way. The ladies downstairs to her apartment also play a big role in the story. Coraline’s parents ( John Hodgman and Teri Hatcher) work all day for a flower catalogue and they never spend time with their daughter. All Coraline wants is to have a loving family and some nice friends to play with. Coraline soon realizes throughout this movie that there is no perfect family.This movie has its pros and cons. One thing I disliked about “Coraline” is that I wouldn’t say it is appropriate for little kids. There are a few scenes that would most absolutely be scary for them, such as a few jump scares. Another thing I didn't like about this movie is that the storyline is very confusing and I definitely had to watch this more than once to actually understand what was even going on. One pro I had for this movie is that it had a good theme, which I won’t spoil for you. Another thing I enjoyed about this movie is that it left me at the edge of my seat. I had no idea what was going to happen next! I have one more thing that impressed me. The animation is just wonderful. I cannot believe how seamless it is. This certain type of animation is labor intensive and so hard to do, and this movie had great animation.Even though this movie is rated PG, I would recommend this movie to kids over eight years old. Due to some very scary and inappropriate parts. If you are really wanting to have your child watch this, maybe you should watch it first just to be safe. Overall, I thought that this film was pretty decent, but I do believe that it could’ve been better."
0,mixed,0,"A very fun action move to watch with friends but at the end of the day that's all it really is. The film has what i would consider to be one of the most overrated story lines of all time. Most of the characters are never fully developed, and this includes the Main Lead. If the main character was not the titular Max you would have absolutely no reason to care about him. Furiosa is developed the most out of all the characters in fact she hijacks the story so often I started to think this was just a movie they threw max in to. Honestly I found the story ultimately boring and a standard predictable ride for a traditional good vs. evil flick. Does this mean you shouldn't watch the film, No, it still remains to have incredible set pieces and very entertaining events spring throughout despite the lackluster Characters and plot."
0,undefined,1,Wow. Keanu Reeves and Sandra Bullock. I think that's all I have to write on this subject.
